Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
ML2.DMSO.24h_Rep3,15.9507630883101,3.8172588616311,1.6213905062929,0,0,2.98199250670332,6.30395468085061,0,0.952440141647933,0.439683614073765,30.675359643788
OCIAML3.Brequinar.24h_Rep1,0.0164308615059624,11.6812459764487,4.42729631757083,0,2.89835289328713,3.59620814394358,5.68559673687024,0,0.866823111588626,0.674134061692768,28.3051309296264
OCIAML3.Brequinar.24h_Rep2,0.0167485609769914,11.4596192330106,4.19149788903508,0,3.01562887850926,4.26777473769563,5.2853551577664,0,0.883360486165554,0.630447313499779,28.2366244569939
OCIAML3.Brequinar.24h_Rep3,0.015552540948403,12.689443071716,2.87347456085249,0.705509884127415,3.85655579035235,2.20378546237728,5.68498403280588,0,0.76362752721285,0.753079981575075,28.0293053431798
OCIAML3.DMSO.24h_Rep1,0.0174874590505909,8.25898211447926,3.26168126702459,4.041022080959,1.78486246112926,2.39187868800247,6.35120187201339,0,0.646266920946757,0.836094885878453,26.1071159426586
OCIAML3.DMSO.24h_Rep2,0.0208324760575428,9.18423234858908,4.92417801616021,2.04250935236287,1.75809752388723,2.76334437277444,6.86225686585932,0,0.699089631564529,0.811787451945438,27.5554509556907
OCIAML3.DMSO.24h_Rep3,0.0282312691289231,8.67532773488561,3.24787414226092,3.29134987767863,1.80282426409396,2.71974046097167,6.11647666453372,0,0.687180022310139,0.809390475357585,25.8818244135534
HL60.Brequinar.24h_Rep1,15.200589927458,2.10821686868075,0,0,1.56311784344698,0,3.35192931349859,0,0.981803139870822,0.270074517069017,22.2238539530843
HL60.Brequinar.24h_Rep2,16.197535826523,2.01866335686222,0.521182419798856,0,1.54167886980303,0,3.33302145577054,0,0.983497140486494,0.264474320475365,23.6120819287576
HL60.Brequinar.24h_Rep3,14.2116177758036,2.68327880321652,0.615454884186696,0,1.40313144983472,0,3.1466177820063,0,0.98257785006708,0.302565156039021,22.0601006950478
HL60.DMSO.24h_Rep1,24.1006713308258,0,0.324346236262688,0,1.32259761045993,0,2.52497404921088,0,0.987206188850314,0.160139017079506,28.2725892267593
HL60.DMSO.24h_Rep2,23.6371146536266,0,0,0.304980456352134,1.13494580925965,0,2.46263075756444,0,0.98864383506519,0.15065736771651,27.5396716768028
HL60.DMSO.24h_Rep3,23.1741519232207,0,0,0.796960882969289,0.966429712838857,0,2.53996421424657,0,0.988626755456702,0.15284618779474,27.4775067332754
ML2.EPZ5676.96h_Rep1,8.46809378877468,2.82204724680313,3.77086073581661,0,0,0.775942507457964,5.00447005650818,0,0.948157595818882,0.566382078240315,20.8414143353606
ML2.EPZ5676.96h_Rep2,8.75369225083469,2.79719652301066,3.53465376073312,0,0,0.69265418850887,4.89708789898042,0,0.950823502688225,0.549837614029207,20.6752846220678
ML2.EPZ5676.96h_Rep3,10.0154146298299,2.14498980733385,2.37534463965901,0,0,0.495875130413969,5.44431102299783,0,0.950780159177071,0.493588177464201,20.4759352302346
OCIAML3.EPZ5676.96h_Rep1,0.0172045768522128,3.54470304892961,5.29214273136267,4.33850393790807,1.5069553081106,2.96949049544836,5.97589768592366,0,0.811154805247278,0.73979093086362,23.6448977845352
OCIAML3.EPZ5676.96h_Rep2,0.0158751434573161,3.51901796400552,5.06274799070724,4.92522836419546,1.35555092717409,2.51779318089421,7.00614455293713,0,0.767259663671496,0.788056714530937,24.402358123371
OCIAML3.EPZ5676.96h_Rep3,0.0141402500788362,3.66185566504492,3.5841049680917,6.3760916612152,1.93049086494128,1.81330062941707,6.5869146579964,0,0.701644256738628,0.821348702305952,23.9668986967854
HL60.EPZ5676.96h_Rep1,10.8071908023999,0.953596994315017,1.05553745444529,1.66528405591142,0.604258419347292,0,4.5672725429121,0,0.957799926583115,0.434240059764688,19.653140269331
HL60.EPZ5676.96h_Rep2,9.17783917783636,2.20146855900431,2.76963242534702,0,0.562497171651302,0,4.20031705365015,0,0.955134833922156,0.493723664338241,18.9117543874891
HL60.EPZ5676.96h_Rep3,8.34800610717141,2.19760670995947,2.69153054969191,0,0.703680074097488,0,4.3637192176375,0,0.944262358002097,0.529361964076806,18.3045426585578
ML2.DMSO.96h_Rep1,9.01553646976787,3.64259354165758,3.64880883428499,0,0,0.436469919995308,5.27341512656184,0,0.939186843481143,0.576146589593509,22.0168238922676
ML2.DMSO.96h_Rep2,8.0252258657639,3.52250297443228,3.09098713050116,0,0,0.314791617628855,4.92992990081369,0,0.920957329338041,0.596656415669645,19.8834374891399
