Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
GSM3617897_OCIAML3_CTR_3.txt,0.679952057,13.06920774,6.123762854,1.216887935,0.219518347,0.827585716,10.08152906,0,0.555866182,0.938873859,32.21844371
GSM3617898_OCIAML3_VP16_1.txt,0.494740385,9.826116101,6.567540673,1.105992673,1.775609913,1.611579086,10.35250324,0,0.578389201,0.904530634,31.73408207
GSM3617899_OCIAML3_VP16_2.txt,0.503359583,10.62642506,6.429067907,1.019988583,1.669500946,1.511362446,11.03191584,0,0.554433773,0.914432942,32.79162037
GSM3617900_OCIAML3_VP16_3.txt,0.046205333,8.27598225,6.337277848,3.927623959,2.477263228,1.514559511,10.44179706,0,0.529917341,0.912782402,33.02070919
GSM3617901_THP1_CTR_1.txt,0.069623971,10.78966263,5.209832263,0,0.149510055,1.254241375,10.92682822,0,0.643316011,0.914259467,28.39969852
GSM3617902_THP1_CTR_2.txt,0.059678516,9.525444249,4.11089963,1.374503446,0.195366246,1.47985795,10.37059484,0,0.635286209,0.906455827,27.11634487
GSM3617903_THP1_CTR_3.txt,0.06306813,10.54883598,4.624207566,0.813319318,0.206576479,1.193524752,11.70715513,0,0.633048355,0.918272483,29.15668736
GSM3617904_THP1_VP16_1.txt,0.04780322,9.497894815,5.497036865,0,0.935057125,1.239693832,12.37003343,0,0.686026782,0.900825168,29.58751929
GSM3617905_THP1_VP16_2.txt,0.058585781,8.811927899,4.04747569,2.081386924,0.981585477,1.079863867,13.43505407,0,0.630507842,0.916131314,30.49587971
GSM3617906_THP1_VP16_3.txt,0.043514953,9.565292818,4.590835061,0,1.370802067,1.56834597,11.80752482,0,0.691923194,0.879695184,28.94631569
