,names,scores,logfoldchanges,pvals,Cohort,Drug,Target,Test,CellType,logPval_dir,Treatment
6,GMP-like,-0.2182179,0.0077883545,0.8272593465627113,MV4-11,CX-5461,POL I,wilcox,GMP-like,-0.1896370338910093,CX-5461 [MV4-11]
7,LSPC-Quiescent,-1.5275252,-0.52208376,0.12663045794761718,MV4-11,CX-5461,POL I,wilcox,LSPC-Quiescent,-2.0664822141033747,CX-5461 [MV4-11]
0,cDC-like,1.0910895,0.6582093,0.27523352407483426,MV4-11,Doxorubicin,BET,wilcox,cDC-like,1.2901353632096608,Doxorubicin [MV4-11]
1,PC2,0.65465367,-0.30739012,0.5126907602619233,MV4-11,Doxorubicin,BET,wilcox,PC2,0.6680824220792302,Doxorubicin [MV4-11]
2,GMP-like,0.65465367,0.31273746,0.5126907602619233,MV4-11,Doxorubicin,BET,wilcox,GMP-like,0.6680824220792302,Doxorubicin [MV4-11]
3,LSPC-Cycle,0.65465367,0.0897472,0.5126907602619233,MV4-11,Doxorubicin,BET,wilcox,LSPC-Cycle,0.6680824220792302,Doxorubicin [MV4-11]
4,LSPC-Quiescent,0.2182179,0.02292701,0.8272593465627113,MV4-11,Doxorubicin,BET,wilcox,LSPC-Quiescent,0.1896370338910093,Doxorubicin [MV4-11]
5,ProMono-like,0.0,0.0,1.0,MV4-11,Doxorubicin,BET,wilcox,ProMono-like,-0.0,Doxorubicin [MV4-11]
6,Mono-like,-0.65465367,-0.07025062,0.5126907602619233,MV4-11,Doxorubicin,BET,wilcox,Mono-like,-0.6680824220792302,Doxorubicin [MV4-11]
7,LSPC-Primed,-1.0910895,-0.40038958,0.27523352407483426,MV4-11,Doxorubicin,BET,wilcox,LSPC-Primed,-1.2901353632096608,Doxorubicin [MV4-11]
0,LSPC-Primed,1.5275252,0.3393793,0.12663045794761718,MV4-11,I-BET151,BET,wilcox,LSPC-Primed,2.0664822141033747,I-BET151 [MV4-11]
1,PC2,1.0910895,-1.7387791,0.27523352407483426,MV4-11,I-BET151,BET,wilcox,PC2,1.2901353632096608,I-BET151 [MV4-11]
2,LSPC-Cycle,1.0910895,0.28890723,0.27523352407483426,MV4-11,I-BET151,BET,wilcox,LSPC-Cycle,1.2901353632096608,I-BET151 [MV4-11]
3,Mono-like,0.65465367,0.046406876,0.5126907602619233,MV4-11,I-BET151,BET,wilcox,Mono-like,0.6680824220792302,I-BET151 [MV4-11]
4,GMP-like,0.65465367,0.12953758,0.5126907602619233,MV4-11,I-BET151,BET,wilcox,GMP-like,0.6680824220792302,I-BET151 [MV4-11]
5,ProMono-like,0.0,0.0,1.0,MV4-11,I-BET151,BET,wilcox,ProMono-like,-0.0,I-BET151 [MV4-11]
6,cDC-like,-0.65465367,-0.039476115,0.5126907602619233,MV4-11,I-BET151,BET,wilcox,cDC-like,-0.6680824220792302,I-BET151 [MV4-11]
7,LSPC-Quiescent,-1.963961,-8.205066,0.049534613435626706,MV4-11,I-BET151,BET,wilcox,LSPC-Quiescent,-3.005083592450989,I-BET151 [MV4-11]
0,PC2,1.963961,-0.6336041,0.049534613435626706,MV4-11,Doxorubicin + I-BET151,BET,wilcox,PC2,3.005083592450989,Doxorubicin + I-BET151 [MV4-11]
1,GMP-like,0.65465367,0.28863063,0.5126907602619233,MV4-11,Doxorubicin + I-BET151,BET,wilcox,GMP-like,0.6680824220792302,Doxorubicin + I-BET151 [MV4-11]
2,LSPC-Cycle,0.65465367,0.19846925,0.5126907602619233,MV4-11,Doxorubicin + I-BET151,BET,wilcox,LSPC-Cycle,0.6680824220792302,Doxorubicin + I-BET151 [MV4-11]
3,ProMono-like,0.0,0.0,1.0,MV4-11,Doxorubicin + I-BET151,BET,wilcox,ProMono-like,-0.0,Doxorubicin + I-BET151 [MV4-11]
4,Mono-like,-0.2182179,0.049436502,0.8272593465627113,MV4-11,Doxorubicin + I-BET151,BET,wilcox,Mono-like,-0.1896370338910093,Doxorubicin + I-BET151 [MV4-11]
5,cDC-like,-0.65465367,0.040035464,0.5126907602619233,MV4-11,Doxorubicin + I-BET151,BET,wilcox,cDC-like,-0.6680824220792302,Doxorubicin + I-BET151 [MV4-11]
6,LSPC-Primed,-0.65465367,-0.17704141,0.5126907602619233,MV4-11,Doxorubicin + I-BET151,BET,wilcox,LSPC-Primed,-0.6680824220792302,Doxorubicin + I-BET151 [MV4-11]
7,LSPC-Quiescent,-1.0910895,-0.50366646,0.27523352407483426,MV4-11,Doxorubicin + I-BET151,BET,wilcox,LSPC-Quiescent,-1.2901353632096608,Doxorubicin + I-BET151 [MV4-11]
0,PC2,1.5275252,-1.0643095,0.12663045794761718,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,PC2,2.0664822141033747,CX-5461 + I-BET151 [MV4-11]
1,Mono-like,1.0910895,0.088255696,0.27523352407483426,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,Mono-like,1.2901353632096608,CX-5461 + I-BET151 [MV4-11]
2,LSPC-Primed,1.0910895,0.26413617,0.27523352407483426,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,LSPC-Primed,1.2901353632096608,CX-5461 + I-BET151 [MV4-11]
3,LSPC-Cycle,1.0910895,0.18518162,0.27523352407483426,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,LSPC-Cycle,1.2901353632096608,CX-5461 + I-BET151 [MV4-11]
4,GMP-like,0.65465367,0.3338329,0.5126907602619233,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,GMP-like,0.6680824220792302,CX-5461 + I-BET151 [MV4-11]
5,ProMono-like,0.0,0.0,1.0,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,ProMono-like,-0.0,CX-5461 + I-BET151 [MV4-11]
6,cDC-like,-0.65465367,-0.5963244,0.5126907602619233,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,cDC-like,-0.6680824220792302,CX-5461 + I-BET151 [MV4-11]
7,LSPC-Quiescent,-1.963961,-2.5140507,0.049534613435626706,MV4-11,CX-5461 + I-BET151,POL I + BET,wilcox,LSPC-Quiescent,-3.005083592450989,CX-5461 + I-BET151 [MV4-11]
0,cDC-like,2.86982,0.31963068,0.004107053847638632,IMS-M2,VTP-50469,Menin-MLL,wilcox,cDC-like,5.495049332908219,VTP-50469 [IMS-M2]
1,PC2,2.6932158,-0.5626374,0.007076645010569776,IMS-M2,VTP-50469,Menin-MLL,wilcox,PC2,4.950955352151289,VTP-50469 [IMS-M2]
2,Mono-like,2.1634028,0.38100007,0.030510208580440113,IMS-M2,VTP-50469,Menin-MLL,wilcox,Mono-like,3.4896939438154355,VTP-50469 [IMS-M2]
3,GMP-like,1.8101943,0.2707155,0.07026567343786638,IMS-M2,VTP-50469,Menin-MLL,wilcox,GMP-like,2.6554718862176703,VTP-50469 [IMS-M2]
4,LSPC-Primed,0.2207554,0.055904213,0.8252828980151752,IMS-M2,VTP-50469,Menin-MLL,wilcox,LSPC-Primed,0.1920290447414558,VTP-50469 [IMS-M2]
5,ProMono-like,0.0,0.0,1.0,IMS-M2,VTP-50469,Menin-MLL,wilcox,ProMono-like,-0.0,VTP-50469 [IMS-M2]
6,LSPC-Quiescent,-0.573964,-0.2733726,0.5659921481957874,IMS-M2,VTP-50469,Menin-MLL,wilcox,LSPC-Quiescent,-0.5691750733207828,VTP-50469 [IMS-M2]
7,LSPC-Cycle,-1.4569856,-0.2948439,0.145120357206937,IMS-M2,VTP-50469,Menin-MLL,wilcox,LSPC-Cycle,-1.9301918311592923,VTP-50469 [IMS-M2]
0,PC2,2.781518,,0.005410533856084873,OCI-AML3,VTP-50469,Menin-MLL,wilcox,PC2,5.21940751149412,VTP-50469 [OCI-AML3]
1,cDC-like,2.1634028,0.0935456,0.030510208580440113,OCI-AML3,VTP-50469,Menin-MLL,wilcox,cDC-like,3.4896939438154355,VTP-50469 [OCI-AML3]
2,Mono-like,1.8101943,0.8036027,0.07026567343786638,OCI-AML3,VTP-50469,Menin-MLL,wilcox,Mono-like,2.6554718862176703,VTP-50469 [OCI-AML3]
3,ProMono-like,0.2207554,0.12756829,0.8252828980151752,OCI-AML3,VTP-50469,Menin-MLL,wilcox,ProMono-like,0.1920290447414558,VTP-50469 [OCI-AML3]
4,LSPC-Primed,-0.30905756,-0.32300353,0.7572777496236212,OCI-AML3,VTP-50469,Menin-MLL,wilcox,LSPC-Primed,-0.2780251844855695,VTP-50469 [OCI-AML3]
5,LSPC-Cycle,-0.3973597,-0.0732405,0.6911022238448428,OCI-AML3,VTP-50469,Menin-MLL,wilcox,LSPC-Cycle,-0.3694675300563051,VTP-50469 [OCI-AML3]
6,LSPC-Quiescent,-1.0154748,-0.13772155,0.30987954963977293,OCI-AML3,VTP-50469,Menin-MLL,wilcox,LSPC-Quiescent,-1.1715716065569997,VTP-50469 [OCI-AML3]
7,GMP-like,-1.1920791,-0.20621128,0.2332302227821852,OCI-AML3,VTP-50469,Menin-MLL,wilcox,GMP-like,-1.4557292326365283,VTP-50469 [OCI-AML3]
0,PC2,2.6111648,1.1272734,0.009023438818080326,THP-1,OG86,LSD1,wilcox,PC2,4.7079297738729,OG86 [THP-1]
1,Mono-like,2.6111648,0.8689916,0.009023438818080326,THP-1,OG86,LSD1,wilcox,Mono-like,4.7079297738729,OG86 [THP-1]
2,LSPC-Primed,0.31333977,0.022161283,0.7540225300620748,THP-1,OG86,LSD1,wilcox,LSPC-Primed,0.2823330307016687,OG86 [THP-1]
3,ProMono-like,0.0,0.0,1.0,THP-1,OG86,LSD1,wilcox,ProMono-like,-0.0,OG86 [THP-1]
4,LSPC-Quiescent,0.0,0.0,1.0,THP-1,OG86,LSD1,wilcox,LSPC-Quiescent,-0.0,OG86 [THP-1]
5,LSPC-Cycle,-0.31333977,-0.2216798,0.7540225300620748,THP-1,OG86,LSD1,wilcox,LSPC-Cycle,-0.2823330307016687,OG86 [THP-1]
6,GMP-like,-0.52223295,-0.30878374,0.6015081344405899,THP-1,OG86,LSD1,wilcox,GMP-like,-0.5083152200668433,OG86 [THP-1]
7,cDC-like,-0.7311261,-0.5609449,0.46470209994046485,THP-1,OG86,LSD1,wilcox,cDC-like,-0.7663587239849851,OG86 [THP-1]
0,PC2,2.6111648,0.705895,0.009023438818080326,THP-1,RAD001,MTORC1,wilcox,PC2,4.7079297738729,RAD001 [THP-1]
1,Mono-like,1.7755921,0.5032565,0.07580017458236125,THP-1,RAD001,MTORC1,wilcox,Mono-like,2.5796546831390854,RAD001 [THP-1]
2,cDC-like,0.52223295,-0.19757701,0.6015081344405899,THP-1,RAD001,MTORC1,wilcox,cDC-like,0.5083152200668433,RAD001 [THP-1]
3,LSPC-Quiescent,0.52223295,21.793764,0.6015081344405899,THP-1,RAD001,MTORC1,wilcox,LSPC-Quiescent,0.5083152200668433,RAD001 [THP-1]
4,LSPC-Primed,0.52223295,-0.05636404,0.6015081344405899,THP-1,RAD001,MTORC1,wilcox,LSPC-Primed,0.5083152200668433,RAD001 [THP-1]
5,ProMono-like,0.0,0.0,1.0,THP-1,RAD001,MTORC1,wilcox,ProMono-like,-0.0,RAD001 [THP-1]
6,GMP-like,-0.7311261,-0.07851934,0.46470209994046485,THP-1,RAD001,MTORC1,wilcox,GMP-like,-0.7663587239849851,RAD001 [THP-1]
7,LSPC-Cycle,-1.7755921,-0.18496351,0.07580017458236125,THP-1,RAD001,MTORC1,wilcox,LSPC-Cycle,-2.5796546831390854,RAD001 [THP-1]
0,PC2,2.6111648,1.3337522,0.009023438818080326,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,PC2,4.7079297738729,RAD001 + OG86 [THP-1]
1,Mono-like,2.6111648,0.81061786,0.009023438818080326,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,Mono-like,4.7079297738729,RAD001 + OG86 [THP-1]
2,cDC-like,0.52223295,0.19653346,0.6015081344405899,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,cDC-like,0.5083152200668433,RAD001 + OG86 [THP-1]
3,LSPC-Quiescent,0.52223295,23.925823,0.6015081344405899,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,LSPC-Quiescent,0.5083152200668433,RAD001 + OG86 [THP-1]
4,LSPC-Primed,0.52223295,0.08118101,0.6015081344405899,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,LSPC-Primed,0.5083152200668433,RAD001 + OG86 [THP-1]
5,ProMono-like,0.0,0.0,1.0,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,ProMono-like,-0.0,RAD001 + OG86 [THP-1]
6,GMP-like,-0.94001937,-0.8603919,0.34720763934942456,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,GMP-like,-1.0578322937034808,RAD001 + OG86 [THP-1]
7,LSPC-Cycle,-2.6111648,-0.5187852,0.009023438818080326,THP-1,RAD001 + OG86,LSD1 + MTORC1,wilcox,LSPC-Cycle,-4.7079297738729,RAD001 + OG86 [THP-1]
0,PC2,1.963961,,0.049534613435626706,HL-60,ATRA,RARA,wilcox,PC2,3.005083592450989,ATRA [HL-60]
1,cDC-like,1.963961,0.6497844,0.049534613435626706,HL-60,ATRA,RARA,wilcox,cDC-like,3.005083592450989,ATRA [HL-60]
2,LSPC-Cycle,1.963961,0.58376443,0.049534613435626706,HL-60,ATRA,RARA,wilcox,LSPC-Cycle,3.005083592450989,ATRA [HL-60]
3,LSPC-Primed,0.65465367,0.9318533,0.5126907602619233,HL-60,ATRA,RARA,wilcox,LSPC-Primed,0.6680824220792302,ATRA [HL-60]
4,ProMono-like,0.0,0.0,1.0,HL-60,ATRA,RARA,wilcox,ProMono-like,-0.0,ATRA [HL-60]
5,Mono-like,0.0,0.0,1.0,HL-60,ATRA,RARA,wilcox,Mono-like,-0.0,ATRA [HL-60]
6,LSPC-Quiescent,-0.65465367,-23.237896,0.5126907602619233,HL-60,ATRA,RARA,wilcox,LSPC-Quiescent,-0.6680824220792302,ATRA [HL-60]
7,GMP-like,-1.963961,-0.5583737,0.049534613435626706,HL-60,ATRA,RARA,wilcox,GMP-like,-3.005083592450989,ATRA [HL-60]
0,PC2,1.0910895,-0.3429253,0.27523352407483426,HL-60,MB3,GCN5,wilcox,PC2,1.2901353632096608,MB3 [HL-60]
1,cDC-like,1.0910895,0.109437354,0.27523352407483426,HL-60,MB3,GCN5,wilcox,cDC-like,1.2901353632096608,MB3 [HL-60]
2,GMP-like,0.2182179,0.0066201664,0.8272593465627113,HL-60,MB3,GCN5,wilcox,GMP-like,0.1896370338910093,MB3 [HL-60]
3,ProMono-like,0.0,0.0,1.0,HL-60,MB3,GCN5,wilcox,ProMono-like,-0.0,MB3 [HL-60]
4,Mono-like,0.0,0.0,1.0,HL-60,MB3,GCN5,wilcox,Mono-like,-0.0,MB3 [HL-60]
5,LSPC-Primed,-0.2182179,-1.029161,0.8272593465627113,HL-60,MB3,GCN5,wilcox,LSPC-Primed,-0.1896370338910093,MB3 [HL-60]
6,LSPC-Quiescent,-0.65465367,-23.237896,0.5126907602619233,HL-60,MB3,GCN5,wilcox,LSPC-Quiescent,-0.6680824220792302,MB3 [HL-60]
7,LSPC-Cycle,-0.65465367,-0.055870824,0.5126907602619233,HL-60,MB3,GCN5,wilcox,LSPC-Cycle,-0.6680824220792302,MB3 [HL-60]
0,PC2,1.0910895,-0.22933072,0.27523352407483426,HL-60,GSK-LSD1,LSD1,wilcox,PC2,1.2901353632096608,GSK-LSD1 [HL-60]
1,cDC-like,1.0910895,0.07530437,0.27523352407483426,HL-60,GSK-LSD1,LSD1,wilcox,cDC-like,1.2901353632096608,GSK-LSD1 [HL-60]
2,GMP-like,0.2182179,0.032791425,0.8272593465627113,HL-60,GSK-LSD1,LSD1,wilcox,GMP-like,0.1896370338910093,GSK-LSD1 [HL-60]
3,LSPC-Cycle,0.2182179,-0.14642087,0.8272593465627113,HL-60,GSK-LSD1,LSD1,wilcox,LSPC-Cycle,0.1896370338910093,GSK-LSD1 [HL-60]
4,ProMono-like,0.0,0.0,1.0,HL-60,GSK-LSD1,LSD1,wilcox,ProMono-like,-0.0,GSK-LSD1 [HL-60]
5,Mono-like,0.0,0.0,1.0,HL-60,GSK-LSD1,LSD1,wilcox,Mono-like,-0.0,GSK-LSD1 [HL-60]
6,LSPC-Quiescent,-0.2182179,-3.3043723,0.8272593465627113,HL-60,GSK-LSD1,LSD1,wilcox,LSPC-Quiescent,-0.1896370338910093,GSK-LSD1 [HL-60]
7,LSPC-Primed,-0.2182179,-0.9002236,0.8272593465627113,HL-60,GSK-LSD1,LSD1,wilcox,LSPC-Primed,-0.1896370338910093,GSK-LSD1 [HL-60]
0,PC2,1.963961,,0.049534613435626706,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,PC2,3.005083592450989,ATRA + MB3 [HL-60]
1,cDC-like,1.963961,0.62287515,0.049534613435626706,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,cDC-like,3.005083592450989,ATRA + MB3 [HL-60]
2,LSPC-Cycle,1.0910895,0.3722123,0.27523352407483426,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,LSPC-Cycle,1.2901353632096608,ATRA + MB3 [HL-60]
3,LSPC-Quiescent,0.2182179,0.38735202,0.8272593465627113,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,LSPC-Quiescent,0.1896370338910093,ATRA + MB3 [HL-60]
4,LSPC-Primed,0.2182179,0.23919505,0.8272593465627113,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,LSPC-Primed,0.1896370338910093,ATRA + MB3 [HL-60]
5,ProMono-like,0.0,0.0,1.0,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,ProMono-like,-0.0,ATRA + MB3 [HL-60]
6,Mono-like,0.0,0.0,1.0,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,Mono-like,-0.0,ATRA + MB3 [HL-60]
7,GMP-like,-1.963961,-0.48784718,0.049534613435626706,HL-60,ATRA + MB3,RARA + GCN-5,wilcox,GMP-like,-3.005083592450989,ATRA + MB3 [HL-60]
0,PC2,1.963961,,0.049534613435626706,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,PC2,3.005083592450989,ATRA + GSK-LSD1 [HL-60]
1,cDC-like,1.963961,0.6291918,0.049534613435626706,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,cDC-like,3.005083592450989,ATRA + GSK-LSD1 [HL-60]
2,LSPC-Cycle,1.0910895,0.3283503,0.27523352407483426,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,LSPC-Cycle,1.2901353632096608,ATRA + GSK-LSD1 [HL-60]
3,LSPC-Primed,0.65465367,0.79264027,0.5126907602619233,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,LSPC-Primed,0.6680824220792302,ATRA + GSK-LSD1 [HL-60]
4,ProMono-like,0.0,0.0,1.0,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,ProMono-like,-0.0,ATRA + GSK-LSD1 [HL-60]
5,Mono-like,0.0,0.0,1.0,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,Mono-like,-0.0,ATRA + GSK-LSD1 [HL-60]
6,LSPC-Quiescent,-0.65465367,-23.237896,0.5126907602619233,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,LSPC-Quiescent,-0.6680824220792302,ATRA + GSK-LSD1 [HL-60]
7,GMP-like,-1.963961,-0.46340373,0.049534613435626706,HL-60,ATRA + GSK-LSD1,RARA + LSD1,wilcox,GMP-like,-3.005083592450989,ATRA + GSK-LSD1 [HL-60]
0,PC2,1.963961,,0.049534613435626706,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,PC2,3.005083592450989,ATRA + MB3 + GSK-LSD1 [HL-60]
1,cDC-like,1.963961,0.62470293,0.049534613435626706,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,cDC-like,3.005083592450989,ATRA + MB3 + GSK-LSD1 [HL-60]
2,LSPC-Cycle,1.0910895,0.46225885,0.27523352407483426,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,LSPC-Cycle,1.2901353632096608,ATRA + MB3 + GSK-LSD1 [HL-60]
3,LSPC-Quiescent,0.2182179,0.6124691,0.8272593465627113,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,LSPC-Quiescent,0.1896370338910093,ATRA + MB3 + GSK-LSD1 [HL-60]
4,LSPC-Primed,0.2182179,0.3575449,0.8272593465627113,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,LSPC-Primed,0.1896370338910093,ATRA + MB3 + GSK-LSD1 [HL-60]
5,ProMono-like,0.0,0.0,1.0,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,ProMono-like,-0.0,ATRA + MB3 + GSK-LSD1 [HL-60]
6,Mono-like,0.0,0.0,1.0,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,Mono-like,-0.0,ATRA + MB3 + GSK-LSD1 [HL-60]
7,GMP-like,-1.963961,-0.52639014,0.049534613435626706,HL-60,ATRA + MB3 + GSK-LSD1,RARA + GCN5 + LSD1,wilcox,GMP-like,-3.005083592450989,ATRA + MB3 + GSK-LSD1 [HL-60]
0,cDC-like,1.963961,0.63346493,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,cDC-like,3.005083592450989,22d [MV4-11]
1,LSPC-Quiescent,1.963961,1.510362,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,LSPC-Quiescent,3.005083592450989,22d [MV4-11]
2,LSPC-Primed,1.963961,27.179752,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,LSPC-Primed,3.005083592450989,22d [MV4-11]
3,ProMono-like,0.0,0.0,1.0,MV4-11,22d,HDAC8,wilcox,ProMono-like,-0.0,22d [MV4-11]
4,Mono-like,-1.5275252,-0.60100305,0.12663045794761718,MV4-11,22d,HDAC8,wilcox,Mono-like,-2.0664822141033747,22d [MV4-11]
5,PC2,-1.963961,1.1317053,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,PC2,-3.005083592450989,22d [MV4-11]
6,LSPC-Cycle,-1.963961,-2.7756815,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,LSPC-Cycle,-3.005083592450989,22d [MV4-11]
7,GMP-like,-1.963961,-1.3823057,0.049534613435626706,MV4-11,22d,HDAC8,wilcox,GMP-like,-3.005083592450989,22d [MV4-11]
0,PC2,2.5620503,,0.010405619868873589,MV4-11,Entospletinib,SYK,wilcox,PC2,4.565409246776112,Entospletinib [MV4-11]
1,Mono-like,1.9215379,0.72922564,0.054663935891675154,MV4-11,Entospletinib,SYK,wilcox,Mono-like,2.9065510942748154,Entospletinib [MV4-11]
2,cDC-like,1.6012815,0.34870276,0.10931457620866636,MV4-11,Entospletinib,SYK,wilcox,cDC-like,2.213525533051119,Entospletinib [MV4-11]
3,LSPC-Cycle,0.16012815,-0.058672357,0.8727801237939118,MV4-11,Entospletinib,SYK,wilcox,LSPC-Cycle,0.1360716176443155,Entospletinib [MV4-11]
4,ProMono-like,0.0,0.0,1.0,MV4-11,Entospletinib,SYK,wilcox,ProMono-like,-0.0,Entospletinib [MV4-11]
5,GMP-like,-0.16012815,-0.043375563,0.8727801237939118,MV4-11,Entospletinib,SYK,wilcox,GMP-like,-0.1360716176443155,Entospletinib [MV4-11]
6,LSPC-Primed,-0.3202563,-0.16962305,0.7487740417065472,MV4-11,Entospletinib,SYK,wilcox,LSPC-Primed,-0.28931802094402875,Entospletinib [MV4-11]
7,LSPC-Quiescent,-1.7614096,-1.3202922,0.07816908582428345,MV4-11,Entospletinib,SYK,wilcox,LSPC-Quiescent,-2.548881031531299,Entospletinib [MV4-11]
0,GMP-like,1.963961,0.3069685,0.049534613435626706,OCI-AML3,5-Aza,Hypometh,wilcox,GMP-like,3.005083592450989,5-Aza [OCI-AML3]
1,LSPC-Cycle,1.963961,0.39527074,0.049534613435626706,OCI-AML3,5-Aza,Hypometh,wilcox,LSPC-Cycle,3.005083592450989,5-Aza [OCI-AML3]
2,LSPC-Quiescent,1.5275252,0.08769344,0.12663045794761718,OCI-AML3,5-Aza,Hypometh,wilcox,LSPC-Quiescent,2.0664822141033747,5-Aza [OCI-AML3]
3,ProMono-like,0.0,0.0,1.0,OCI-AML3,5-Aza,Hypometh,wilcox,ProMono-like,-0.0,5-Aza [OCI-AML3]
4,Mono-like,0.0,0.0,1.0,OCI-AML3,5-Aza,Hypometh,wilcox,Mono-like,-0.0,5-Aza [OCI-AML3]
5,LSPC-Primed,0.0,0.0,1.0,OCI-AML3,5-Aza,Hypometh,wilcox,LSPC-Primed,-0.0,5-Aza [OCI-AML3]
6,PC2,-1.963961,0.9209176,0.049534613435626706,OCI-AML3,5-Aza,Hypometh,wilcox,PC2,-3.005083592450989,5-Aza [OCI-AML3]
7,cDC-like,-1.963961,-0.49924988,0.049534613435626706,OCI-AML3,5-Aza,Hypometh,wilcox,cDC-like,-3.005083592450989,5-Aza [OCI-AML3]
0,PC2,1.963961,-0.35959244,0.049534613435626706,U-937,AlCAr,Pyrimidine Synthesis,wilcox,PC2,3.005083592450989,AlCAr [U-937]
1,cDC-like,1.963961,0.19880696,0.049534613435626706,U-937,AlCAr,Pyrimidine Synthesis,wilcox,cDC-like,3.005083592450989,AlCAr [U-937]
2,Mono-like,1.5275252,0.22031774,0.12663045794761718,U-937,AlCAr,Pyrimidine Synthesis,wilcox,Mono-like,2.0664822141033747,AlCAr [U-937]
3,LSPC-Primed,0.65465367,0.16704871,0.5126907602619233,U-937,AlCAr,Pyrimidine Synthesis,wilcox,LSPC-Primed,0.6680824220792302,AlCAr [U-937]
4,GMP-like,-0.2182179,0.025983408,0.8272593465627113,U-937,AlCAr,Pyrimidine Synthesis,wilcox,GMP-like,-0.1896370338910093,AlCAr [U-937]
5,LSPC-Cycle,-0.2182179,-0.0042861304,0.8272593465627113,U-937,AlCAr,Pyrimidine Synthesis,wilcox,LSPC-Cycle,-0.1896370338910093,AlCAr [U-937]
6,LSPC-Quiescent,-0.65465367,-0.14596713,0.5126907602619233,U-937,AlCAr,Pyrimidine Synthesis,wilcox,LSPC-Quiescent,-0.6680824220792302,AlCAr [U-937]
7,ProMono-like,-1.963961,-0.25041425,0.049534613435626706,U-937,AlCAr,Pyrimidine Synthesis,wilcox,ProMono-like,-3.005083592450989,AlCAr [U-937]
0,PC2,1.963961,,0.049534613435626706,OCI-AML3,INCB059872,LSD1,wilcox,PC2,3.005083592450989,INCB059872 [OCI-AML3]
1,Mono-like,1.963961,0.92878413,0.049534613435626706,OCI-AML3,INCB059872,LSD1,wilcox,Mono-like,3.005083592450989,INCB059872 [OCI-AML3]
2,LSPC-Cycle,1.0910895,0.07845703,0.27523352407483426,OCI-AML3,INCB059872,LSD1,wilcox,LSPC-Cycle,1.2901353632096608,INCB059872 [OCI-AML3]
3,cDC-like,0.65465367,0.08424898,0.5126907602619233,OCI-AML3,INCB059872,LSD1,wilcox,cDC-like,0.6680824220792302,INCB059872 [OCI-AML3]
4,ProMono-like,0.0,0.0,1.0,OCI-AML3,INCB059872,LSD1,wilcox,ProMono-like,-0.0,INCB059872 [OCI-AML3]
5,GMP-like,-1.0910895,-0.09583446,0.27523352407483426,OCI-AML3,INCB059872,LSD1,wilcox,GMP-like,-1.2901353632096608,INCB059872 [OCI-AML3]
6,LSPC-Quiescent,-1.963961,-0.6088809,0.049534613435626706,OCI-AML3,INCB059872,LSD1,wilcox,LSPC-Quiescent,-3.005083592450989,INCB059872 [OCI-AML3]
7,LSPC-Primed,-1.963961,-0.76200867,0.049534613435626706,OCI-AML3,INCB059872,LSD1,wilcox,LSPC-Primed,-3.005083592450989,INCB059872 [OCI-AML3]
